aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,cancelFlight
BAE200#1,BAE200,254407/01/06,ORY,445,445,RDZ,510,510,0,30,0,0,0,0
A321#5,A321,440607/01/06,MPL,485,485,ORY,565,565,0,45,0,0,0,0
A321#5,A321,440907/01/06,ORY,615,615,MPL,690,690,0,45,0,0,0,0
A321#5,A321,441007/01/06,MPL,740,740,ORY,820,820,0,45,0,0,0,0
A321#5,A321,441307/01/06,ORY,865,865,MPL,940,940,0,45,0,0,0,0
A321#5,A321,441407/01/06,MPL,985,985,ORY,1065,1065,0,45,0,0,0,0
A321#5,A321,440707/01/06,ORY,1110,1110,MPL,1175,1175,0,45,0,0,0,0
A321#4,A321,456307/01/06,CDG,380,380,NCE,475,475,0,45,0,0,0,0
A321#4,A321,456407/01/06,NCE,545,545,CDG,640,640,0,45,0,0,0,0
A321#4,A321,456707/01/06,CDG,695,695,NCE,790,790,0,45,0,0,0,0
A321#4,A321,456807/01/06,NCE,835,835,CDG,930,930,0,45,0,0,0,0
A321#4,A321,457107/01/06,CDG,1045,1045,NCE,1140,1140,0,45,0,0,0,0
A321#4,A321,457207/01/06,NCE,1190,1190,ORY,1275,1275,0,45,0,0,0,0
A321#3,A321,311807/01/06,BOD,370,370,ORY,440,440,0,45,0,0,0,0
A321#3,A321,311907/01/06,ORY,490,490,BOD,555,555,0,45,0,0,0,0
A321#3,A321,312407/01/06,BOD,605,605,ORY,675,675,0,45,0,0,0,0
A321#3,A321,312307/01/06,ORY,730,730,BOD,795,795,0,45,0,0,0,0
A321#3,A321,312807/01/06,BOD,845,845,ORY,915,915,0,45,0,0,0,0
A321#3,A321,313107/01/06,ORY,1045,1045,BOD,1110,1110,0,45,0,0,0,0
A321#3,A321,313807/01/06,BOD,1165,1165,ORY,1235,1235,0,45,0,0,0,0
A321#2,A321,426407/01/06,LYS,350,350,ORY,415,415,0,45,0,0,0,0
A321#2,A321,426507/01/06,ORY,460,460,LYS,525,525,0,45,0,0,0,0
A321#2,A321,426807/01/06,LYS,570,570,ORY,635,635,0,45,0,0,0,0
A321#2,A321,427307/01/06,ORY,680,680,LYS,745,745,0,45,0,0,0,0
A321#2,A321,427207/01/06,LYS,790,790,ORY,855,855,0,45,-1,-1,0,1
A321#2,A321,427907/01/06,ORY,900,900,LYS,965,965,0,45,0,-1,0,1
A321#2,A321,427407/01/06,LYS,1010,1010,ORY,1075,1075,0,45,0,-1,0,1
A321#2,A321,427507/01/06,ORY,1120,1120,LYS,1185,1185,0,45,0,-1,0,1
A321#1,A321,470407/01/06,TLS,350,350,LYS,410,410,0,45,0,0,0,0
A321#1,A321,470307/01/06,LYS,465,501,TLS,530,566,0,45,36,0,0,0
A321#1,A321,465807/01/06,TLS,575,619,CDG,665,709,0,45,44,0,0,0
A321#1,A321,465707/01/06,CDG,715,755,TLS,800,840,0,45,40,0,0,0
A321#1,A321,465007/01/06,TLS,900,900,CDG,990,990,0,45,0,0,0,0
A321#1,A321,465107/01/06,CDG,1045,1045,TLS,1130,1130,0,45,0,0,0,0
A321#1,A321,465407/01/06,TLS,1185,1185,CDG,1275,1275,0,45,0,0,0,0
A320#9,A320,296907/01/06,ORY,410,444,TLS,480,514,0,40,34,0,0,0
A320#9,A320,297607/01/06,TLS,520,564,ORY,600,644,0,40,44,0,0,0
A320#9,A320,298107/01/06,ORY,650,691,TLS,720,761,0,40,41,0,0,0
A320#9,A320,298607/01/06,TLS,760,811,ORY,840,891,0,40,51,0,0,0
A320#9,A320,299107/01/06,ORY,890,950,TLS,960,1020,0,40,0,0,0,0
A320#9,A320,300007/01/06,TLS,1000,1060,ORY,1080,1140,0,40,0,0,0,0
A320#9,A320,300707/01/06,ORY,1130,1190,TLS,1200,1260,0,40,0,0,0,0
A320#8,A320,296507/01/06,ORY,350,350,TLS,420,420,0,40,0,0,0,0
A320#8,A320,297407/01/06,TLS,460,460,ORY,540,540,0,40,0,0,0,0
A320#8,A320,297707/01/06,ORY,590,590,TLS,660,660,0,40,0,0,0,0
A320#8,A320,298407/01/06,TLS,700,700,ORY,780,780,0,40,0,0,0,0
A320#8,A320,298907/01/06,ORY,830,838,TLS,900,908,0,40,8,0,0,0
A320#8,A320,299607/01/06,TLS,940,1000,ORY,1020,1080,0,40,0,0,0,0
A320#8,A320,300307/01/06,ORY,1070,1130,TLS,1140,1200,0,40,0,0,0,0
A320#6,A320,458407/01/06,NTE,335,335,CDG,400,400,0,40,0,0,0,0
A320#6,A320,458307/01/06,CDG,485,605,NTE,550,670,0,40,120,0,0,0
A320#6,A320,458807/01/06,NTE,600,714,CDG,665,779,0,40,114,0,0,0
A320#6,A320,458707/01/06,CDG,705,820,NTE,770,885,0,40,115,0,0,0
A320#6,A320,459007/01/06,NTE,815,930,CDG,880,995,0,40,115,0,0,0
A320#6,A320,459307/01/06,CDG,975,1035,NTE,1040,1100,0,40,0,0,0,0
A320#6,A320,459407/01/06,NTE,1085,1145,CDG,1150,1210,0,40,0,0,0,0
A320#6,A320,459107/01/06,CDG,1200,1260,NTE,1265,1325,0,40,0,0,0,0
A320#5,A320,462307/01/06,ORY,395,395,SXB,455,455,0,40,0,0,0,0
A320#5,A320,462607/01/06,SXB,575,575,CDG,645,645,0,40,0,0,0,0
A320#5,A320,462507/01/06,CDG,700,700,SXB,770,770,0,40,0,0,0,0
A320#5,A320,463407/01/06,SXB,850,850,CDG,920,920,0,40,0,0,0,0
A320#5,A320,462907/01/06,CDG,990,1050,SXB,1060,1120,0,40,0,0,0,0
A320#5,A320,463007/01/06,SXB,1105,1165,CDG,1175,1235,0,40,0,0,0,0
A320#5,A320,464707/01/06,CDG,1230,1290,TLS,1315,1375,0,40,0,0,0,0
A320#4,A320,15207/01/06,MLH,365,365,CDG,440,440,0,40,0,0,0,0
A320#4,A320,14507/01/06,CDG,485,485,MLH,555,555,0,40,0,0,0,0
A320#4,A320,14607/01/06,MLH,595,595,CDG,670,670,0,40,0,0,0,0
A320#4,A320,14707/01/06,CDG,720,720,MLH,790,790,0,40,0,0,0,0
A320#4,A320,14807/01/06,MLH,830,830,CDG,905,905,0,40,0,0,0,0
A320#4,A320,14907/01/06,CDG,945,945,MLH,1015,1015,0,40,0,0,0,0
A320#4,A320,15007/01/06,MLH,1055,1055,CDG,1130,1130,0,40,0,0,0,0
A320#4,A320,15107/01/06,CDG,1195,1195,MLH,1265,1265,0,40,0,0,0,0
A320#3,A320,137407/01/06,BIA,355,355,ORY,450,450,0,40,0,0,0,0
A320#3,A320,137907/01/06,ORY,510,510,BIA,605,605,0,40,0,0,0,0
A320#3,A320,137807/01/06,BIA,660,660,ORY,755,755,0,40,0,0,0,0
A320#3,A320,137507/01/06,ORY,805,805,BIA,900,900,0,40,0,0,0,0
A320#3,A320,138007/01/06,BIA,950,950,ORY,1045,1045,0,40,0,0,0,0
A320#3,A320,137707/01/06,ORY,1140,1140,BIA,1235,1235,0,40,0,0,0,0
A320#24,A320,457407/01/06,NCE,385,385,CDG,480,480,0,40,0,0,0,0
A320#24,A320,456507/01/06,CDG,575,575,NCE,670,670,0,40,0,0,0,0
A320#24,A320,456607/01/06,NCE,720,720,CDG,815,815,0,40,0,0,0,0
A320#24,A320,456907/01/06,CDG,880,880,NCE,975,975,0,40,0,0,0,0
A320#24,A320,310607/01/06,NCE,1025,1025,ORY,1110,1110,0,40,0,0,0,0
A320#24,A320,307107/01/06,ORY,1160,1160,MRS,1235,1235,0,40,0,0,0,0
A320#22,A320,457607/01/06,NCE,340,340,CDG,435,435,0,40,0,0,0,0
A320#22,A320,455107/01/06,CDG,490,640,MPL,575,725,0,40,150,0,0,0
A320#22,A320,455207/01/06,MPL,630,773,CDG,720,863,0,40,143,0,0,0
A320#22,A320,457707/01/06,CDG,770,910,NCE,805,945,0,40,140,0,0,0
A320#22,A320,457807/01/06,NCE,935,995,CDG,1030,1090,0,40,0,0,0,0
A320#22,A320,457507/01/06,CDG,1110,1170,NCE,1205,1265,0,40,0,0,0,0
A320#21,A320,453607/01/06,MRS,395,395,CDG,485,485,0,40,0,0,0,0
A320#21,A320,452507/01/06,CDG,570,570,MRS,655,655,0,40,0,0,0,0
A320#21,A320,452807/01/06,MRS,725,725,CDG,815,815,0,40,0,0,0,0
A320#21,A320,452907/01/06,CDG,875,875,MRS,960,960,0,40,0,0,0,0
A320#21,A320,287007/01/06,MRS,1020,1020,ORY,1100,1100,0,40,0,0,0,0
A320#21,A320,286707/01/06,ORY,1150,1150,MRS,1225,1225,0,40,0,0,0,0
A320#20,A320,472307/01/06,NTE,345,345,LYS,420,420,0,40,0,0,0,0
A320#20,A320,472607/01/06,LYS,475,475,NTE,550,550,0,40,0,0,0,0
A320#20,A320,472507/01/06,NTE,610,610,LYS,685,685,0,40,0,0,0,0
A320#20,A320,470507/01/06,LYS,900,900,TLS,965,965,0,40,0,0,0,0
A320#20,A320,470607/01/06,TLS,1015,1015,LYS,1075,1075,0,40,0,0,0,0
A320#20,A320,473007/01/06,LYS,1125,1125,NTE,1200,1200,0,40,0,0,0,0
A320#2,A320,136407/01/06,AJA,355,355,ORY,455,455,0,40,0,0,0,0
A320#2,A320,136307/01/06,ORY,505,505,AJA,605,605,0,40,0,0,0,0
A320#2,A320,443507/01/06,AJA,880,880,ORY,980,980,0,40,0,0,0,0
A320#2,A320,443607/01/06,ORY,1030,1030,AJA,1130,1130,0,40,0,0,0,0
A320#19,A320,296807/01/06,TLS,370,370,ORY,450,450,0,40,0,0,0,0
A320#19,A320,426907/01/06,ORY,570,570,LYS,635,635,0,40,0,0,0,0
A320#19,A320,427007/01/06,LYS,680,680,ORY,745,745,0,40,0,0,0,0
A320#19,A320,427107/01/06,ORY,820,820,LYS,885,885,0,40,0,0,0,0
A320#19,A320,427607/01/06,LYS,970,970,ORY,1035,1035,0,40,0,0,0,0
A320#19,A320,296707/01/06,ORY,1105,1105,TLS,1185,1185,0,40,0,0,0,0
A320#18,A320,312207/01/06,BOD,480,480,ORY,550,550,0,40,0,0,0,0
A320#18,A320,312107/01/06,ORY,610,610,BOD,675,675,0,40,0,0,0,0
A320#18,A320,466807/01/06,BOD,765,765,LYS,835,835,0,40,0,0,0,0
A320#18,A320,466907/01/06,LYS,895,895,BOD,960,960,0,40,0,0,0,0
A320#18,A320,466407/01/06,BOD,1015,1015,LYS,1085,1085,0,40,0,0,0,0
A320#18,A320,466507/01/06,LYS,1140,1140,BOD,1205,1205,0,40,0,0,0,0
A320#17,A320,286807/01/06,MRS,450,450,ORY,530,530,0,40,0,0,0,0
A320#17,A320,287707/01/06,ORY,575,575,MRS,650,650,0,40,0,0,0,0
A320#17,A320,288807/01/06,MRS,690,690,ORY,770,770,0,40,0,0,0,0
A320#17,A320,288907/01/06,ORY,815,815,MRS,890,890,0,40,0,0,0,0
A320#17,A320,290007/01/06,MRS,930,930,ORY,1010,1010,0,40,0,0,0,0
A320#17,A320,290307/01/06,ORY,1055,1055,MRS,1130,1130,0,40,0,0,0,0
A320#16,A320,448607/01/06,BOD,445,463,CDG,530,548,0,40,18,0,0,0
A320#16,A320,448507/01/06,CDG,595,639,BOD,675,719,0,40,44,0,0,0
A320#16,A320,449007/01/06,BOD,755,769,CDG,840,854,0,40,14,0,0,0
A320#16,A320,454907/01/06,CDG,1065,1065,MPL,1150,1150,0,40,0,0,0,0
A320#16,A320,454807/01/06,MPL,1200,1200,CDG,1290,1290,0,40,0,0,0,0
A320#15,A320,419407/01/06,MLH,330,357,ORY,400,427,0,40,27,0,0,0
A320#15,A320,419507/01/06,ORY,495,495,MLH,555,555,0,40,0,0,0,0
A320#15,A320,420007/01/06,MLH,605,640,ORY,675,710,0,40,35,0,0,0
A320#15,A320,419707/01/06,ORY,730,751,MLH,790,811,0,40,21,0,0,0
A320#15,A320,420207/01/06,MLH,835,858,ORY,905,928,0,40,23,0,0,0
A320#15,A320,420307/01/06,ORY,1125,1125,MLH,1185,1185,0,40,0,0,0,0
A320#14,A320,447507/01/06,ORY,490,490,CLY,585,585,0,40,0,0,0,0
A320#14,A320,447607/01/06,CLY,645,645,ORY,735,735,0,40,0,0,0,0
A320#14,A320,309107/01/06,ORY,780,780,NCE,860,860,0,40,0,0,0,0
A320#14,A320,308407/01/06,NCE,905,905,ORY,990,990,0,40,0,0,0,0
A320#14,A320,309907/01/06,ORY,1030,1030,NCE,1110,1110,0,40,0,0,0,0
A320#14,A320,309407/01/06,NCE,1165,1165,CFE,1225,1225,0,40,0,0,0,0
A320#13,A320,416807/01/06,SXB,490,490,ORY,550,550,0,40,0,0,0,0
A320#13,A320,416707/01/06,ORY,625,625,SXB,685,685,0,40,0,0,0,0
A320#13,A320,417407/01/06,SXB,815,815,ORY,875,875,0,40,0,0,0,0
A320#13,A320,438907/01/06,ORY,935,935,PGF,1020,1020,0,40,0,0,0,0
A320#13,A320,439007/01/06,PGF,1070,1070,ORY,1155,1155,0,40,0,0,0,0
A320#13,A320,416907/01/06,ORY,1200,1200,SXB,1260,1260,0,40,0,0,0,0
A320#12,A320,287207/01/06,MRS,390,390,ORY,470,470,0,40,0,0,0,0
A320#12,A320,287907/01/06,ORY,515,515,MRS,590,590,0,40,0,0,0,0
A320#12,A320,288607/01/06,MRS,630,630,ORY,710,710,0,40,0,0,0,0
A320#12,A320,291907/01/06,ORY,755,755,MRS,830,830,0,40,0,0,0,0
A320#12,A320,289607/01/06,MRS,870,870,ORY,950,950,0,40,0,0,0,0
A320#12,A320,289907/01/06,ORY,995,995,MRS,1070,1070,0,40,0,0,0,0
A320#12,A320,291207/01/06,MRS,1110,1110,ORY,1190,1190,0,40,0,0,0,0
A320#11,A320,297807/01/06,TLS,490,493,ORY,570,573,0,40,3,0,0,0
A320#11,A320,434507/01/06,ORY,645,645,BIQ,720,720,0,40,0,0,0,0
A320#11,A320,434807/01/06,BIQ,770,770,ORY,850,850,0,40,0,0,0,0
A320#11,A320,435107/01/06,ORY,955,955,BIQ,1030,1030,0,40,0,0,0,0
A320#11,A320,435407/01/06,BIQ,1080,1080,ORY,1160,1160,0,40,0,0,0,0
A320#11,A320,434207/01/06,ORY,1205,1205,BIQ,1280,1280,0,40,0,0,0,0
A320#10,A320,297007/01/06,TLS,400,400,ORY,480,480,0,40,0,0,0,0
A320#10,A320,297507/01/06,ORY,530,547,TLS,600,617,0,40,17,0,0,0
A320#10,A320,298207/01/06,TLS,640,663,ORY,720,743,0,40,23,0,0,0
A320#10,A320,298507/01/06,ORY,770,789,TLS,840,859,0,40,19,0,0,0
A320#10,A320,299207/01/06,TLS,880,940,ORY,960,1020,0,40,0,0,0,0
A320#10,A320,299907/01/06,ORY,1010,1070,TLS,1080,1140,0,40,0,0,0,0
A320#10,A320,300807/01/06,TLS,1120,1180,ORY,1200,1260,0,40,0,0,0,0
A320#1,A320,422407/01/06,BES,335,335,ORY,410,410,0,40,0,0,0,0
A320#1,A320,422507/01/06,ORY,490,490,BES,560,560,0,40,0,0,0,0
A320#1,A320,422807/01/06,BES,605,605,ORY,680,680,0,40,0,0,0,0
A320#1,A320,423907/01/06,ORY,880,880,BES,950,950,0,40,0,0,0,0
A320#1,A320,423807/01/06,BES,995,995,ORY,1070,1070,0,40,0,0,0,0
A320#1,A320,423707/01/06,ORY,1220,1220,BES,1290,1290,0,40,0,0,0,0
A319#9,A319,448307/01/06,CDG,390,391,BOD,470,471,0,35,1,0,0,0
A319#9,A319,448807/01/06,BOD,560,560,CDG,645,645,0,35,0,0,0,0
A319#9,A319,448707/01/06,CDG,745,745,BOD,825,825,0,35,0,0,0,0
A319#9,A319,449207/01/06,BOD,930,930,CDG,1015,1015,0,35,0,0,0,0
A319#9,A319,448907/01/06,CDG,1065,1065,BOD,1145,1145,0,35,0,0,0,0
A319#8,A319,416407/01/06,SXB,420,420,ORY,480,480,0,35,0,0,0,0
A319#8,A319,288307/01/06,ORY,695,720,MRS,770,795,0,35,25,0,0,0
A319#8,A319,289207/01/06,MRS,810,836,ORY,890,916,0,35,26,0,0,0
A319#8,A319,289507/01/06,ORY,935,995,MRS,1010,1070,0,35,0,0,0,0
A319#8,A319,290807/01/06,MRS,1050,1110,ORY,1130,1190,0,35,0,0,0,0
A319#8,A319,418907/01/06,ORY,1165,1225,SXB,1225,1285,0,35,0,0,0,0
A319#7,A319,438507/01/06,ORY,445,445,PGF,525,525,0,35,0,0,0,0
A319#7,A319,438607/01/06,PGF,575,575,ORY,660,660,0,35,0,0,0,0
A319#7,A319,438707/01/06,ORY,720,720,PGF,800,800,0,35,0,0,0,0
A319#7,A319,438807/01/06,PGF,845,845,ORY,930,930,0,35,0,0,0,0
A319#7,A319,445907/01/06,ORY,1030,1030,BIA,1125,1125,0,35,0,0,0,0
A319#7,A319,445407/01/06,BIA,1175,1175,ORY,1270,1270,0,35,0,0,0,0
A319#6,A319,436407/01/06,TLN,345,345,ORY,430,430,0,35,0,0,0,0
A319#6,A319,436307/01/06,ORY,475,475,TLN,555,555,0,35,0,0,0,0
A319#6,A319,436607/01/06,TLN,605,639,ORY,690,724,0,35,34,0,0,0
A319#6,A319,436907/01/06,ORY,750,768,TLN,830,848,0,35,18,0,0,0
A319#6,A319,437007/01/06,TLN,880,940,ORY,965,1025,0,35,0,0,0,0
A319#6,A319,437107/01/06,ORY,1075,1075,TLN,1155,1155,0,35,0,0,0,0
A319#5,A319,437507/01/06,ORY,385,394,TLN,470,479,0,35,9,0,0,0
A319#5,A319,437607/01/06,TLN,515,515,ORY,605,605,0,35,0,0,0,0
A319#5,A319,311107/01/06,ORY,690,780,NCE,770,860,0,35,90,0,0,0
A319#5,A319,311207/01/06,NCE,815,899,ORY,900,984,0,35,84,0,0,0
A319#5,A319,436507/01/06,ORY,935,1055,TLN,1015,1135,0,35,0,0,0,0
A319#5,A319,436807/01/06,TLN,1055,1175,ORY,1140,1260,0,35,0,0,0,0
A319#4,A319,464307/01/06,CDG,375,375,TLS,460,460,0,35,0,0,0,0
A319#4,A319,297207/01/06,TLS,550,550,ORY,630,630,0,35,0,0,0,0
A319#4,A319,443107/01/06,ORY,700,704,AJA,800,804,0,35,4,0,0,0
A319#4,A319,443207/01/06,AJA,875,875,ORY,975,975,0,35,0,0,0,0
A319#4,A319,443707/01/06,ORY,1020,1020,AJA,1120,1120,0,35,0,0,0,0
A319#4,A319,443407/01/06,AJA,1170,1170,ORY,1270,1270,0,35,0,0,0,0
A319#3,A319,440407/01/06,MPL,340,340,ORY,425,425,0,35,0,0,0,0
A319#3,A319,440507/01/06,ORY,465,465,MPL,540,540,0,35,0,0,0,0
A319#3,A319,440807/01/06,MPL,590,590,ORY,670,670,0,35,0,0,0,0
A319#3,A319,441107/01/06,ORY,735,735,MPL,810,810,0,35,0,0,0,0
A319#3,A319,441207/01/06,MPL,860,860,ORY,940,940,0,35,0,0,0,0
A319#3,A319,441507/01/06,ORY,975,975,MPL,1050,1050,0,35,0,0,0,0
A319#3,A319,441607/01/06,MPL,1100,1100,ORY,1180,1180,0,35,0,0,0,0
A319#3,A319,442107/01/06,ORY,1215,1215,MPL,1290,1290,0,35,0,0,0,0
A319#18,A319,451407/01/06,LYS,385,406,CDG,455,476,0,35,21,0,0,0
A319#18,A319,450307/01/06,CDG,510,519,LYS,580,589,0,35,9,0,0,0
A319#18,A319,451607/01/06,LYS,655,655,CDG,725,725,0,35,0,0,0,0
A319#18,A319,450907/01/06,CDG,790,790,LYS,860,860,0,35,0,0,0,0
A319#18,A319,451007/01/06,LYS,975,975,CDG,1045,1045,0,35,0,0,0,0
A319#18,A319,451307/01/06,CDG,1230,1230,LYS,1300,1300,0,35,0,0,0,0
A319#17,A319,452307/01/06,CDG,375,375,MRS,460,460,0,35,0,0,0,0
A319#17,A319,452407/01/06,MRS,545,545,CDG,635,635,0,35,0,0,0,0
A319#17,A319,452707/01/06,CDG,695,695,MRS,780,780,0,35,0,0,0,0
A319#17,A319,453007/01/06,MRS,920,920,CDG,1010,1010,0,35,0,0,0,0
A319#17,A319,453107/01/06,CDG,1055,1055,MRS,1140,1140,0,35,0,0,0,0
A319#17,A319,453407/01/06,MRS,1185,1185,CDG,1275,1275,0,35,0,0,0,0
A319#14,A319,311707/01/06,ORY,435,435,BOD,500,500,0,35,0,0,0,0
A319#14,A319,314407/01/06,BOD,550,550,ORY,620,620,0,35,0,0,0,0
A319#14,A319,286907/01/06,ORY,730,730,MRS,805,805,0,35,0,0,0,0
A319#14,A319,287807/01/06,MRS,895,895,ORY,965,965,0,35,0,0,0,0
A319#14,A319,313507/01/06,ORY,1030,1030,BOD,1095,1095,0,35,0,0,0,0
A319#13,A319,467307/01/06,LIL,345,345,LYS,420,420,0,35,0,0,0,0
A319#13,A319,467607/01/06,LYS,460,460,LIL,535,535,0,35,0,0,0,0
A319#13,A319,479107/01/06,LIL,590,590,NCE,695,695,0,35,0,0,0,0
A319#13,A319,476807/01/06,NCE,785,806,BOD,870,891,0,35,21,0,0,0
A319#13,A319,476307/01/06,BOD,905,965,NCE,980,1040,0,35,0,0,0,0
A319#13,A319,266307/01/06,NCE,1050,1110,FSC,1105,1165,0,35,0,0,0,0
A319#12,A319,416507/01/06,ORY,480,480,SXB,540,540,0,35,0,0,0,0
A319#12,A319,417007/01/06,SXB,610,610,ORY,670,670,0,35,0,0,0,0
A319#12,A319,417107/01/06,ORY,865,865,SXB,925,925,0,35,0,0,0,0
A319#12,A319,418007/01/06,SXB,1020,1020,ORY,1080,1080,0,35,0,0,0,0
A319#11,A319,310707/01/06,ORY,390,390,NCE,470,470,0,35,0,0,0,0
A319#11,A319,310807/01/06,NCE,515,515,ORY,600,600,0,35,0,0,0,0
A319#11,A319,309707/01/06,ORY,635,635,NCE,715,715,0,35,0,0,0,0
A319#11,A319,308607/01/06,NCE,755,755,ORY,840,840,0,35,0,0,0,0
A319#11,A319,312707/01/06,ORY,910,910,BOD,975,975,0,35,0,0,0,0
A319#11,A319,313407/01/06,BOD,1025,1025,ORY,1095,1095,0,35,0,0,0,0
A319#10,A319,465607/01/06,TLS,365,365,CDG,455,455,0,35,0,0,0,0
A319#10,A319,464507/01/06,CDG,570,570,TLS,655,655,0,35,0,0,0,0
A319#10,A319,464807/01/06,TLS,715,715,CDG,805,805,0,35,0,0,0,0
A319#10,A319,464907/01/06,CDG,900,900,TLS,985,985,0,35,0,0,0,0
A319#10,A319,465207/01/06,TLS,1035,1035,CDG,1125,1125,0,35,0,0,0,0
A319#10,A319,465507/01/06,CDG,1165,1165,TLS,1250,1250,0,35,0,0,0,0
A319#1,A319,460007/01/06,BES,325,325,CDG,405,405,0,35,0,0,0,0
A319#1,A319,459907/01/06,CDG,570,570,BES,645,645,0,35,0,0,0,0
A319#1,A319,460207/01/06,BES,735,760,CDG,815,840,0,35,25,0,0,0
A319#1,A319,460107/01/06,CDG,885,885,BES,960,960,0,35,0,0,0,0
A319#1,A319,459607/01/06,BES,1020,1020,CDG,1100,1100,0,35,0,0,0,0
A319#1,A319,459507/01/06,CDG,1200,1200,BES,1275,1275,0,35,0,0,0,0
A318#8,A318,310307/01/06,ORY,360,360,NCE,440,440,0,30,0,0,0,0
A318#8,A318,306807/01/06,NCE,485,485,ORY,570,570,0,30,0,0,0,0
A318#8,A318,307307/01/06,ORY,600,600,NCE,680,680,0,30,0,0,0,0
A318#8,A318,308807/01/06,NCE,725,725,ORY,810,810,0,30,0,0,0,0
A318#8,A318,308107/01/06,ORY,840,900,NCE,920,980,0,30,0,0,0,0
A318#8,A318,310207/01/06,NCE,965,1025,ORY,1050,1110,0,30,0,0,0,0
A318#7,A318,449807/01/06,BIQ,375,375,CDG,465,465,0,30,0,0,0,0
A318#7,A318,451507/01/06,CDG,515,515,LYS,585,585,0,30,0,0,0,0
A318#7,A318,450607/01/06,LYS,760,760,CDG,830,830,0,30,0,0,0,0
A318#7,A318,451907/01/06,CDG,865,865,CFE,925,925,0,30,0,0,0,0
A318#7,A318,452007/01/06,CFE,965,965,CDG,1030,1030,0,30,0,0,0,0
A318#7,A318,449907/01/06,CDG,1225,1225,BIQ,1310,1310,0,30,0,0,0,0
A318#6,A318,259307/01/06,LIG,335,335,LYS,395,395,0,30,0,0,0,0
A318#6,A318,450407/01/06,LYS,600,600,CDG,670,670,0,30,0,0,0,0
A318#6,A318,450707/01/06,CDG,735,767,LYS,805,837,0,30,32,0,0,0
A318#6,A318,450807/01/06,LYS,960,960,CDG,1030,1030,0,30,0,0,0,0
A318#6,A318,451107/01/06,CDG,1075,1075,LYS,1145,1145,0,30,0,0,0,0
A318#6,A318,451207/01/06,LYS,1195,1195,LIG,1255,1255,0,30,0,0,0,0
A318#5,A318,306507/01/06,ORY,420,420,NCE,500,500,0,30,0,0,0,0
A318#5,A318,307007/01/06,NCE,545,545,ORY,630,630,0,30,0,0,0,0
A318#5,A318,307507/01/06,ORY,660,660,NCE,740,740,0,30,0,0,0,0
A318#5,A318,308007/01/06,NCE,785,785,ORY,870,870,0,30,0,0,0,0
A318#5,A318,308307/01/06,ORY,900,900,NCE,980,980,0,30,0,0,0,0
A318#5,A318,309007/01/06,NCE,1025,1025,ORY,1110,1110,0,30,0,0,0,0
A318#5,A318,309307/01/06,ORY,1140,1140,NCE,1220,1220,0,30,0,0,0,0
A318#3,A318,262407/01/06,NTE,425,425,MRS,505,505,0,30,0,0,0,0
A318#3,A318,262307/01/06,MRS,540,540,NTE,625,625,0,30,0,0,0,0
A318#3,A318,263007/01/06,NTE,660,660,MRS,740,740,0,30,0,0,0,0
A318#3,A318,262907/01/06,MRS,775,775,NTE,860,860,0,30,0,0,0,0
A318#2,A318,461807/01/06,ETZ,420,420,ORY,490,490,0,30,0,0,0,0
A318#2,A318,461707/01/06,ORY,520,520,ETZ,580,580,0,30,0,0,0,0
A318#2,A318,461907/01/06,ETZ,870,870,MRS,970,970,0,30,0,0,0,0
A318#2,A318,462007/01/06,MRS,1130,1190,ETZ,1230,1290,0,30,0,0,0,0
A318#1,A318,429607/01/06,CFE,340,475,ORY,395,530,0,30,135,0,0,0
A318#1,A318,429507/01/06,ORY,490,564,CFE,545,619,0,30,74,0,0,0
A318#1,A318,429807/01/06,CFE,590,656,ORY,645,711,0,30,66,0,0,0
A318#1,A318,422907/01/06,ORY,675,746,BES,745,816,0,30,71,0,0,0
A318#1,A318,423207/01/06,BES,785,852,ORY,860,927,0,30,67,0,0,0
A318#1,A318,430107/01/06,ORY,1015,1015,CFE,1070,1070,0,30,0,0,0,0
A319#2,A319,431407/01/06,PUF,340,415,ORY,420,495,0,35,75,0,0,0
A319#2,A319,431507/01/06,ORY,480,540,PUF,555,615,0,35,60,0,0,0
A319#2,A319,432007/01/06,PUF,610,653,ORY,690,733,0,35,43,0,0,0
A319#2,A319,431707/01/06,ORY,725,778,PUF,800,853,0,35,53,0,0,0
A319#2,A319,432207/01/06,PUF,850,910,ORY,930,990,0,35,0,0,0,0
A319#2,A319,431907/01/06,ORY,980,1040,PUF,1055,1115,0,35,0,0,0,0
A319#2,A319,432407/01/06,PUF,1110,1170,ORY,1190,1250,0,35,0,0,0,0
A319#2,A319,432107/01/06,ORY,1225,1285,PUF,1300,1360,0,35,0,0,0,0
A318#4,A318,306407/01/06,NCE,365,365,ORY,450,450,0,30,0,0,0,0
A318#4,A318,306907/01/06,ORY,480,480,NCE,560,560,0,30,0,0,0,0
A318#4,A318,522107/01/06,ORY,720,900,NCE,805,985,0,30,0,0,1,0
A318#4,A318,307407/01/06,NCE,605,785,ORY,690,870,0,30,180,0,0,0
A318#4,A318,308207/01/06,NCE,845,1085,ORY,930,1170,0,30,0,0,0,0
A318#4,A318,308507/01/06,ORY,960,1200,NCE,1040,1280,0,30,0,0,0,0
A318#4,A318,309207/01/06,NCE,1085,1325,ORY,1170,1410,0,30,0,0,0,0
