aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,cancelFlight
F100#19,F100,269601/03/08,CFE,1070,1070,BIQ,1130,1130,0,30,0,0,0,0
F100#19,F100,501901/03/08,BIQ,1175,1175,LYS,1250,1250,0,30,0,0,0,0
F100#19,F100,738002/03/08,LYS,1770,1770,BOD,1835,1835,0,30,0,0,0,0
F100#19,F100,505502/03/08,BOD,1880,1880,SXB,1965,1965,0,30,0,0,0,0
F100#19,F100,535802/03/08,SXB,2190,2190,LYS,2245,2245,0,30,0,0,0,0
F100#19,F100,537302/03/08,LYS,2310,2310,BES,2400,2400,0,30,0,0,0,0
F100#19,F100,537602/03/08,BES,2450,2450,LYS,2545,2545,0,30,0,0,0,0
F100#19,F100,744902/03/08,LYS,2575,2575,NTE,2650,2650,0,30,0,0,0,0
F100#19,F100,525202/03/08,NTE,2720,2720,BES,2760,2760,0,30,0,0,0,0
F100#181,F100,512801/03/08,NTE,835,835,MXP,930,930,0,30,0,0,0,0
F100#181,F100,274601/03/08,MXP,970,970,CFE,1030,1030,0,30,0,0,0,0
F100#181,F100,274701/03/08,CFE,1070,1070,NTE,1130,1130,2746,20,0,0,0,0
F100#181,F100,512802/03/08,NTE,2275,2275,MXP,2370,2370,0,30,0,0,0,0
F100#181,F100,274602/03/08,MXP,2410,2410,CFE,2470,2470,0,30,0,0,0,0
F100#181,F100,274702/03/08,CFE,2510,2510,NTE,2570,2570,2746,20,0,0,0,0
F100#180,F100,274401/03/08,NTE,455,455,CFE,515,515,0,30,0,0,0,0
F100#180,F100,274501/03/08,CFE,550,550,MXP,615,615,2744,20,0,0,0,0
F100#180,F100,512701/03/08,MXP,650,711,NTE,745,806,0,30,61,0,0,0
F100#180,F100,271801/03/08,NTE,825,886,GVA,905,966,0,30,61,0,0,0
F100#180,F100,271901/03/08,GVA,935,996,NTE,1015,1076,0,30,61,0,0,0
F100#180,F100,274402/03/08,NTE,1895,1895,CFE,1955,1955,0,30,0,0,0,0
F100#180,F100,274502/03/08,CFE,1990,1990,MXP,2055,2055,2744,20,0,0,0,0
F100#180,F100,512702/03/08,MXP,2090,2090,NTE,2185,2185,0,30,0,0,0,0
F100#180,F100,271802/03/08,NTE,2265,2265,GVA,2345,2345,0,30,0,0,0,0
F100#180,F100,271902/03/08,GVA,2375,2375,NTE,2455,2455,0,30,0,0,0,0
F100#179,F100,523701/03/08,NTE,330,330,TLS,390,390,0,30,0,0,0,0
F100#179,F100,523601/03/08,TLS,420,420,NTE,480,480,0,30,0,0,0,0
F100#179,F100,525001/03/08,NTE,595,595,BES,635,635,0,30,0,0,0,0
F100#179,F100,537201/03/08,BES,740,740,LYS,830,830,0,30,0,0,0,0
F100#179,F100,741201/03/08,LYS,900,900,NCE,960,960,0,30,0,0,0,0
F100#179,F100,755701/03/08,NCE,1020,1020,SXB,1100,1100,0,30,0,0,0,0
F100#179,F100,755801/03/08,SXB,1145,1145,NCE,1225,1225,0,30,0,0,0,0
F100#179,F100,491402/03/08,NCE,1795,1795,NTE,1890,1890,0,30,0,0,0,0
F100#179,F100,270302/03/08,NTE,2025,2025,BOD,2075,2075,0,30,0,0,0,0
F100#179,F100,269902/03/08,BOD,2120,2120,RNS,2185,2185,0,30,0,0,0,0
F100#179,F100,269002/03/08,RNS,2305,2305,BOD,2365,2365,0,30,0,0,0,0
F100#179,F100,270402/03/08,BOD,2415,2415,NTE,2470,2470,0,30,0,0,0,0
F100#179,F100,270702/03/08,NTE,2520,2520,BOD,2570,2570,0,30,0,0,0,0
F100#179,F100,268902/03/08,BOD,2635,2635,RNS,2700,2700,0,30,0,0,0,0
F100#160,F100,467901/03/08,MRS,540,540,FCO,635,635,0,30,0,0,0,0
F100#160,F100,942301/03/08,FCO,1020,1020,CDG,1150,1150,0,30,0,0,0,0
F100#160,F100,781002/03/08,CDG,2010,2010,AMS,2095,2095,0,30,0,0,0,0
F100#160,F100,784302/03/08,AMS,2195,2195,TLS,2315,2315,0,30,0,0,0,0
F100#160,F100,784402/03/08,TLS,2355,2355,AMS,2490,2490,0,30,0,0,0,0
F100#14,F100,538601/03/08,BES,325,325,LYS,415,415,0,30,0,0,0,0
F100#14,F100,739301/03/08,LYS,460,470,LIL,535,545,0,30,10,0,0,0
F100#14,F100,750801/03/08,LIL,590,590,NCE,695,695,0,30,0,0,0,0
F100#14,F100,741701/03/08,NCE,785,785,LYS,840,840,0,30,0,0,0,0
F100#14,F100,537301/03/08,LYS,870,880,BES,960,970,0,30,10,0,0,0
F100#14,F100,537601/03/08,BES,1010,1010,LYS,1105,1105,0,30,0,0,0,0
F100#14,F100,498601/03/08,LYS,1135,1135,CFE,1175,1175,0,30,0,0,0,0
F100#14,F100,276302/03/08,CFE,1770,1770,LIL,1855,1855,0,30,0,0,0,0
F100#14,F100,493102/03/08,LIL,1890,1890,SXB,1950,1950,0,30,0,0,0,0
F100#14,F100,755402/03/08,SXB,1995,1995,NCE,2075,2075,0,30,0,0,0,0
F100#14,F100,755502/03/08,NCE,2110,2110,SXB,2190,2190,0,30,0,0,0,0
F100#14,F100,504602/03/08,SXB,2290,2290,MRS,2365,2365,0,30,0,0,0,0
F100#14,F100,488302/03/08,MRS,2410,2410,CFE,2460,2460,0,30,0,0,0,0
F100#14,F100,284702/03/08,CFE,2495,2495,MRS,2550,2550,0,30,0,0,0,0
F100#14,F100,491102/03/08,MRS,2620,2620,LIL,2715,2715,0,30,0,0,0,0
F100#124,F100,291101/03/08,LIS,750,750,MRS,880,880,0,30,0,0,0,0
F100#124,F100,786201/03/08,MRS,915,915,AMS,1050,1050,0,30,0,0,0,0
F100#124,F100,786501/03/08,AMS,1135,1135,MRS,1255,1255,0,30,0,0,0,0
F100#124,F100,786402/03/08,MRS,1790,1790,AMS,1920,1920,0,30,0,0,0,0
F100#124,F100,782902/03/08,AMS,1980,1980,LYS,2080,2080,0,30,0,0,0,0
F100#124,F100,783002/03/08,LYS,2120,2120,AMS,2230,2230,0,30,0,0,0,0
F100#124,F100,784502/03/08,AMS,2535,2535,TLS,2650,2650,0,30,0,0,0,0
F100#119,F100,490401/03/08,LIL,330,330,MRS,425,425,0,30,0,0,0,0
F100#119,F100,490501/03/08,MRS,460,460,LIL,555,555,0,30,0,0,0,0
F100#119,F100,271701/03/08,LIL,855,855,BOD,935,935,0,30,0,0,0,0
F100#119,F100,270401/03/08,BOD,975,975,NTE,1030,1030,0,30,0,0,0,0
F100#119,F100,535301/03/08,NTE,1060,1060,SXB,1140,1140,0,30,0,0,0,0
F100#119,F100,535901/03/08,SXB,1185,1185,RNS,1265,1265,0,30,0,0,0,0
F100#119,F100,533002/03/08,RNS,1760,1760,LYS,1835,1835,0,30,0,0,0,0
F100#119,F100,500602/03/08,LYS,1915,1915,PUF,1985,1985,0,30,0,0,0,0
F100#119,F100,500902/03/08,PUF,2430,2430,LYS,2500,2500,0,30,0,0,0,0
F100#119,F100,501602/03/08,LYS,2600,2600,BIQ,2675,2675,0,30,0,0,0,0
F100#104,F100,946101/03/08,FCO,490,505,NCE,565,580,0,30,15,0,0,0
F100#104,F100,946401/03/08,NCE,615,615,FCO,685,685,0,30,0,0,0,0
F100#104,F100,946501/03/08,FCO,970,970,NCE,1045,1045,0,30,0,0,0,0
F100#104,F100,946601/03/08,NCE,1105,1105,FCO,1175,1175,0,30,0,0,0,0
F100#104,F100,946502/03/08,FCO,2410,2410,NCE,2485,2485,0,30,0,0,0,0
F100#104,F100,946602/03/08,NCE,2545,2545,FCO,2615,2615,0,30,0,0,0,0
F100#10,F100,452901/03/08,BCN,360,360,MRS,420,420,0,30,0,0,0,0
F100#10,F100,453701/03/08,MRS,465,465,PRG,590,590,4529,20,0,0,0,0
F100#10,F100,448701/03/08,PRG,915,915,CDG,1025,1025,0,30,0,0,0,0
F100#10,F100,188401/03/08,CDG,1080,1080,FCO,1205,1205,0,30,0,0,0,0
F100#10,F100,946102/03/08,FCO,1930,1930,NCE,2005,2005,0,30,0,0,0,0
F100#10,F100,946402/03/08,NCE,2055,2055,FCO,2125,2125,0,30,0,0,0,0
F100#10,F100,942102/03/08,FCO,2405,2405,CDG,2535,2535,0,30,0,0,0,0
F100#10,F100,192802/03/08,CDG,2585,2585,BCN,2690,2690,0,30,0,0,0,0
ERJ145#30,ERJ145,788001/03/08,BOD,350,350,AMS,460,460,0,25,0,0,0,0
ERJ145#30,ERJ145,786301/03/08,AMS,755,755,MRS,870,870,0,25,0,0,0,0
ERJ145#30,ERJ145,291001/03/08,MRS,925,925,LIS,1070,1070,0,25,0,0,0,0
ERJ145#30,ERJ145,290102/03/08,LIS,2050,2050,NCE,2195,2195,0,25,0,0,0,0
ERJ145#30,ERJ145,290002/03/08,NCE,2230,2230,LIS,2385,2385,0,25,0,0,0,0
ERJ145#229,ERJ145,505401/03/08,SXB,330,330,BOD,415,415,0,25,0,0,0,0
ERJ145#229,ERJ145,280301/03/08,BOD,455,455,CFE,510,510,0,25,0,0,0,0
ERJ145#229,ERJ145,488002/03/08,CFE,1805,1805,MRS,1860,1860,0,25,0,0,0,0
ERJ145#229,ERJ145,490502/03/08,MRS,1900,1900,LIL,1995,1995,0,25,0,0,0,0
ERJ145#229,ERJ145,493502/03/08,LIL,2400,2400,SXB,2460,2460,0,25,0,0,0,0
ERJ145#229,ERJ145,506402/03/08,SXB,2495,2495,TLS,2580,2580,0,25,0,0,0,0
ERJ145#229,ERJ145,506502/03/08,TLS,2615,2615,SXB,2705,2705,0,25,0,0,0,0
ERJ145#215,ERJ145,535401/03/08,RNS,325,325,SXB,405,405,0,25,0,0,0,0
ERJ145#215,ERJ145,535001/03/08,SXB,485,485,NTE,565,565,0,25,0,0,0,0
ERJ145#215,ERJ145,744201/03/08,NTE,610,610,LYS,685,685,0,25,0,0,0,0
ERJ145#215,ERJ145,739501/03/08,LYS,885,895,LIL,960,970,0,25,10,0,0,0
ERJ145#215,ERJ145,739401/03/08,LIL,1010,1010,LYS,1085,1085,0,25,0,0,0,0
ERJ145#215,ERJ145,742401/03/08,LYS,1140,1140,TLS,1205,1205,0,25,0,0,0,0
ERJ145#215,ERJ145,742102/03/08,TLS,1790,1790,LYS,1850,1850,0,25,0,0,0,0
ERJ145#215,ERJ145,741002/03/08,LYS,1910,1910,NCE,1970,1970,0,25,0,0,0,0
ERJ145#215,ERJ145,750102/03/08,NCE,2040,2040,LIL,2140,2140,0,25,0,0,0,0
ERJ145#215,ERJ145,750602/03/08,LIL,2340,2340,NCE,2445,2445,0,25,0,0,0,0
ERJ145#215,ERJ145,491802/03/08,NCE,2480,2480,NTE,2575,2575,0,25,0,0,0,0
ERJ145#215,ERJ145,496702/03/08,NTE,2600,2600,CFE,2660,2660,0,25,0,0,0,0
ERJ145#173,ERJ145,741101/03/08,NCE,340,340,LYS,395,395,0,25,0,0,0,0
ERJ145#173,ERJ145,744301/03/08,LYS,475,475,NTE,550,550,0,25,0,0,0,0
ERJ145#173,ERJ145,270301/03/08,NTE,585,585,BOD,635,635,0,25,0,0,0,0
ERJ145#173,ERJ145,285901/03/08,BOD,695,695,SXB,780,780,0,25,0,0,0,0
ERJ145#173,ERJ145,285801/03/08,SXB,845,965,BOD,930,1050,0,25,120,0,0,0
ERJ145#173,ERJ145,503601/03/08,BOD,1085,1085,MRS,1150,1150,0,25,0,0,0,0
ERJ145#173,ERJ145,433401/03/08,MRS,1215,1215,BIA,1270,1270,0,25,0,0,0,0
ERJ145#173,ERJ145,431502/03/08,BIA,1820,1820,NCE,1875,1875,0,25,0,0,0,0
ERJ145#173,ERJ145,428002/03/08,NCE,1925,1925,AJA,1980,1980,0,25,0,0,0,0
ERJ145#173,ERJ145,435102/03/08,AJA,2015,2015,LYS,2110,2110,0,25,0,0,0,0
ERJ145#173,ERJ145,436802/03/08,LYS,2145,2145,BIA,2235,2235,0,25,0,0,0,0
ERJ145#173,ERJ145,436702/03/08,BIA,2265,2265,LYS,2355,2355,0,25,0,0,0,0
ERJ145#173,ERJ145,435002/03/08,LYS,2390,2390,AJA,2480,2480,0,25,0,0,0,0
ERJ145#173,ERJ145,430502/03/08,AJA,2525,2525,MRS,2580,2580,0,25,0,0,0,0
ERJ145#173,ERJ145,534402/03/08,MRS,2615,2615,NTE,2700,2700,0,25,0,0,0,0
ERJ145#143,ERJ145,490101/03/08,MLH,335,335,RNS,420,420,0,25,0,0,0,0
ERJ145#143,ERJ145,490001/03/08,RNS,450,450,MLH,530,530,0,25,0,0,0,0
ERJ145#143,ERJ145,286001/03/08,MLH,560,570,BOD,645,655,0,25,10,0,0,0
ERJ145#143,ERJ145,271001/03/08,BOD,680,680,LIL,765,765,0,25,0,0,0,0
ERJ145#143,ERJ145,272501/03/08,LIL,800,800,NTE,870,870,0,25,0,0,0,0
ERJ145#143,ERJ145,534501/03/08,NTE,1055,1055,MRS,1135,1135,0,25,0,0,0,0
ERJ145#143,ERJ145,503701/03/08,MRS,1195,1195,BOD,1265,1265,0,25,0,0,0,0
ERJ145#143,ERJ145,503002/03/08,BOD,1790,1790,MRS,1855,1855,0,25,0,0,0,0
ERJ145#143,ERJ145,503102/03/08,MRS,1895,1895,BOD,1965,1965,0,25,0,0,0,0
ERJ145#143,ERJ145,738502/03/08,BOD,2205,2205,LYS,2275,2275,0,25,0,0,0,0
ERJ145#143,ERJ145,739502/03/08,LYS,2325,2325,LIL,2400,2400,0,25,0,0,0,0
ERJ145#143,ERJ145,508802/03/08,LIL,2485,2485,TLS,2575,2575,0,25,0,0,0,0
ERJ145#143,ERJ145,517602/03/08,TLS,2610,2610,MRS,2665,2665,0,25,0,0,0,0
ERJ135#242,ERJ135,742101/03/08,TLS,350,350,LYS,410,410,0,25,0,0,0,0
ERJ135#242,ERJ135,537101/03/08,LYS,465,465,BES,560,560,0,25,0,0,0,0
ERJ135#242,ERJ135,537401/03/08,BES,730,730,MRS,830,830,0,25,0,0,0,0
ERJ135#242,ERJ135,537501/03/08,MRS,860,860,BES,960,960,0,25,0,0,0,0
ERJ135#242,ERJ135,525301/03/08,BES,990,990,NTE,1035,1035,0,25,0,0,0,0
ERJ135#242,ERJ135,523301/03/08,NTE,1070,1070,TLS,1130,1130,0,25,0,0,0,0
ERJ135#242,ERJ135,523201/03/08,TLS,1160,1160,NTE,1220,1220,0,25,0,0,0,0
ERJ135#242,ERJ135,525201/03/08,NTE,1280,1280,BES,1320,1320,0,25,0,0,0,0
ERJ135#242,ERJ135,525102/03/08,BES,1740,1740,NTE,1785,1785,0,25,0,0,0,0
ERJ135#242,ERJ135,535102/03/08,NTE,1815,1815,SXB,1895,1895,0,25,0,0,0,0
ERJ135#242,ERJ135,535002/03/08,SXB,1925,1925,NTE,2005,2005,0,25,0,0,0,0
ERJ135#242,ERJ135,534902/03/08,NTE,2085,2085,SXB,2165,2165,0,25,0,0,0,0
ERJ135#242,ERJ135,534802/03/08,SXB,2200,2200,NTE,2280,2280,0,25,0,0,0,0
ERJ135#242,ERJ135,523102/03/08,NTE,2320,2320,TLS,2380,2380,0,25,0,0,0,0
ERJ135#242,ERJ135,523002/03/08,TLS,2410,2410,NTE,2470,2470,0,25,0,0,0,0
ERJ135#242,ERJ135,534502/03/08,NTE,2495,2495,MRS,2575,2575,0,25,0,0,0,0
ERJ135#242,ERJ135,430002/03/08,MRS,2645,2645,AJA,2700,2700,0,25,0,0,0,0
ERJ135#228,ERJ135,688101/03/08,SXB,310,310,ORY,370,370,0,25,0,0,0,0
ERJ135#228,ERJ135,558601/03/08,ORY,395,395,MRS,470,470,0,25,0,0,0,0
ERJ135#228,ERJ135,517301/03/08,MRS,575,575,TLS,630,630,0,25,0,0,0,0
ERJ135#228,ERJ135,464201/03/08,TLS,780,780,NCE,860,860,0,25,0,0,0,0
ERJ135#228,ERJ135,437201/03/08,NCE,885,885,BIA,940,940,0,25,0,0,0,0
ERJ135#228,ERJ135,431901/03/08,BIA,1035,1035,NCE,1090,1090,0,25,0,0,0,0
ERJ135#228,ERJ135,464501/03/08,NCE,1165,1165,TLS,1250,1250,0,25,0,0,0,0
ERJ135#228,ERJ135,517002/03/08,TLS,1795,1795,MRS,1850,1850,0,25,0,0,0,0
ERJ135#228,ERJ135,284002/03/08,MRS,1900,1900,CFE,1960,1960,0,25,0,0,0,0
ERJ135#228,ERJ135,283902/03/08,CFE,2490,2490,TLS,2545,2545,0,25,0,0,0,0
ERJ135#228,ERJ135,283802/03/08,TLS,2575,2575,CFE,2630,2630,0,25,0,0,0,0
ERJ135#207,ERJ135,452501/03/08,PRG,1080,1080,MRS,1205,1205,0,25,0,0,0,0
ERJ135#207,ERJ135,452801/03/08,MRS,1250,1250,BCN,1315,1315,4525,20,0,0,0,0
ERJ135#207,ERJ135,452902/03/08,BCN,1800,1800,MRS,1860,1860,0,25,0,0,0,0
ERJ135#207,ERJ135,453702/03/08,MRS,1905,1905,PRG,2030,2030,4529,20,0,0,0,0
ERJ135#207,ERJ135,452502/03/08,PRG,2520,2520,MRS,2645,2645,0,25,0,0,0,0
ERJ135#207,ERJ135,452802/03/08,MRS,2690,2690,BCN,2755,2755,4525,20,0,0,0,0
ERJ135#177,ERJ135,285001/03/08,NTE,355,355,MPL,435,435,0,25,0,0,0,0
ERJ135#177,ERJ135,285101/03/08,MPL,475,475,CFE,525,525,0,25,0,0,0,0
ERJ135#177,ERJ135,275501/03/08,CFE,560,560,MLH,625,625,0,25,0,0,0,0
ERJ135#177,ERJ135,275601/03/08,MLH,940,940,CFE,1010,1010,0,25,0,0,0,0
ERJ135#177,ERJ135,284701/03/08,CFE,1055,1055,MRS,1110,1110,0,25,0,0,0,0
ERJ135#177,ERJ135,491101/03/08,MRS,1180,1180,LIL,1275,1275,0,25,0,0,0,0
ERJ135#177,ERJ135,490402/03/08,LIL,1770,1770,MRS,1865,1865,0,25,0,0,0,0
ERJ135#177,ERJ135,558502/03/08,MRS,1890,1890,ORY,1970,1970,0,25,0,0,0,0
ERJ135#177,ERJ135,563602/03/08,ORY,2195,2195,MRS,2270,2270,0,25,0,0,0,0
ERJ135#177,ERJ135,537502/03/08,MRS,2300,2300,BES,2400,2400,0,25,0,0,0,0
ERJ135#177,ERJ135,525302/03/08,BES,2430,2430,NTE,2475,2475,0,25,0,0,0,0
ERJ135#177,ERJ135,535302/03/08,NTE,2500,2500,SXB,2580,2580,0,25,0,0,0,0
ERJ135#177,ERJ135,535202/03/08,SXB,2610,2610,NTE,2695,2695,0,25,0,0,0,0
ERJ135#118,ERJ135,508401/03/08,LIL,340,340,TLS,430,430,0,25,0,0,0,0
ERJ135#118,ERJ135,742701/03/08,TLS,455,465,LYS,525,535,0,25,10,0,0,0
ERJ135#118,ERJ135,741601/03/08,LYS,685,685,NCE,745,745,0,25,0,0,0,0
ERJ135#118,ERJ135,748501/03/08,NCE,785,795,BOD,870,880,0,25,10,0,0,0
ERJ135#118,ERJ135,748001/03/08,BOD,905,905,NCE,980,980,0,25,0,0,0,0
ERJ135#118,ERJ135,741501/03/08,NCE,1040,1040,LYS,1095,1095,0,25,0,0,0,0
ERJ135#118,ERJ135,531501/03/08,LYS,1150,1150,LIG,1215,1215,0,25,0,0,0,0
ERJ135#118,ERJ135,531002/03/08,LIG,1775,1775,LYS,1835,1835,0,25,0,0,0,0
ERJ135#118,ERJ135,740202/03/08,LYS,1895,1895,MRS,1950,1950,0,25,0,0,0,0
ERJ135#118,ERJ135,740302/03/08,MRS,2225,2225,LYS,2280,2280,0,25,0,0,0,0
ERJ135#118,ERJ135,744702/03/08,LYS,2330,2330,NTE,2405,2405,0,25,0,0,0,0
ERJ135#118,ERJ135,744402/03/08,NTE,2450,2450,LYS,2525,2525,0,25,0,0,0,0
ERJ135#118,ERJ135,742402/03/08,LYS,2580,2580,TLS,2645,2645,0,25,0,0,0,0
CRJ700#67,CRJ700,780401/03/08,CDG,520,520,AMS,605,605,0,30,0,0,0,0
CRJ700#67,CRJ700,785301/03/08,AMS,745,805,NCE,870,930,0,30,60,0,0,0
CRJ700#67,CRJ700,785401/03/08,NCE,910,970,AMS,1055,1115,0,30,60,0,0,0
CRJ700#67,CRJ700,784501/03/08,AMS,1095,1155,TLS,1210,1270,0,30,0,0,0,0
CRJ700#67,CRJ700,784002/03/08,TLS,1770,1770,AMS,1915,1915,0,30,0,0,0,0
CRJ700#67,CRJ700,785302/03/08,AMS,2185,2185,NCE,2310,2310,0,30,0,0,0,0
CRJ700#67,CRJ700,785402/03/08,NCE,2350,2350,AMS,2495,2495,0,30,0,0,0,0
CRJ700#67,CRJ700,788302/03/08,AMS,2580,2580,BOD,2690,2690,0,30,0,0,0,0
CRJ700#241,CRJ700,464001/03/08,TLS,340,340,NCE,420,420,0,30,0,0,0,0
CRJ700#241,CRJ700,464101/03/08,NCE,455,455,TLS,540,540,0,30,0,0,0,0
CRJ700#241,CRJ700,517401/03/08,TLS,855,855,MRS,910,910,0,30,0,0,0,0
CRJ700#241,CRJ700,503501/03/08,MRS,980,980,BOD,1050,1050,0,30,0,0,0,0
CRJ700#241,CRJ700,738901/03/08,BOD,1160,1160,LYS,1230,1230,0,30,0,0,0,0
CRJ700#241,CRJ700,501802/03/08,LYS,1800,1800,BIQ,1875,1875,0,30,0,0,0,0
CRJ700#241,CRJ700,269102/03/08,BIQ,1905,1905,CFE,1970,1970,0,30,0,0,0,0
CRJ700#241,CRJ700,273702/03/08,CFE,2250,2250,NCE,2320,2320,0,30,0,0,0,0
CRJ700#241,CRJ700,273802/03/08,NCE,2350,2350,CFE,2425,2425,0,30,0,0,0,0
CRJ700#241,CRJ700,497702/03/08,CFE,2500,2500,SXB,2565,2565,0,30,0,0,0,0
CRJ700#241,CRJ700,690502/03/08,SXB,2600,2600,ORY,2660,2660,0,30,0,0,0,0
CRJ700#227,CRJ700,504201/03/08,SXB,360,360,MRS,435,435,0,30,0,0,0,0
CRJ700#227,CRJ700,504301/03/08,MRS,470,470,SXB,550,550,0,30,0,0,0,0
CRJ700#227,CRJ700,535801/03/08,SXB,750,750,LYS,805,805,0,30,0,0,0,0
CRJ700#227,CRJ700,525701/03/08,LYS,900,900,LIG,960,960,0,30,0,0,0,0
CRJ700#227,CRJ700,531401/03/08,LIG,1010,1010,LYS,1075,1075,0,30,0,0,0,0
CRJ700#227,CRJ700,501601/03/08,LYS,1160,1160,BIQ,1235,1235,0,30,0,0,0,0
CRJ700#227,CRJ700,501102/03/08,BIQ,1775,1775,LYS,1855,1855,0,30,0,0,0,0
CRJ700#227,CRJ700,738202/03/08,LYS,1920,1920,BOD,1985,1985,0,30,0,0,0,0
CRJ700#227,CRJ700,285902/03/08,BOD,2135,2135,SXB,2220,2220,0,30,0,0,0,0
CRJ700#227,CRJ700,285802/03/08,SXB,2285,2285,BOD,2370,2370,0,30,0,0,0,0
CRJ700#227,CRJ700,505702/03/08,BOD,2400,2400,SXB,2485,2485,0,30,0,0,0,0
CRJ700#227,CRJ700,504802/03/08,SXB,2520,2520,MRS,2595,2595,0,30,0,0,0,0
CRJ700#227,CRJ700,504902/03/08,MRS,2625,2625,SXB,2705,2705,0,30,0,0,0,0
CRJ700#22,CRJ700,501101/03/08,BIQ,335,345,LYS,415,425,0,30,10,0,0,0
CRJ700#22,CRJ700,738201/03/08,LYS,480,490,BOD,545,555,0,30,10,0,0,0
CRJ700#22,CRJ700,269901/03/08,BOD,680,680,RNS,745,745,0,30,0,0,0,0
CRJ700#22,CRJ700,269001/03/08,RNS,865,865,BOD,925,925,0,30,0,0,0,0
CRJ700#22,CRJ700,505701/03/08,BOD,960,960,SXB,1045,1045,0,30,0,0,0,0
CRJ700#22,CRJ700,505801/03/08,SXB,1075,1075,BOD,1160,1160,0,30,0,0,0,0
CRJ700#22,CRJ700,271601/03/08,BOD,1195,1195,LIL,1280,1280,0,30,0,0,0,0
CRJ700#22,CRJ700,272102/03/08,LIL,1785,1785,NTE,1855,1855,0,30,0,0,0,0
CRJ700#22,CRJ700,745002/03/08,NTE,1900,1900,LYS,1975,1975,0,30,0,0,0,0
CRJ700#22,CRJ700,722102/03/08,LYS,2040,2040,CDG,2110,2110,0,30,0,0,0,0
CRJ700#22,CRJ700,722602/03/08,CDG,2370,2370,LYS,2440,2440,0,30,0,0,0,0
CRJ700#22,CRJ700,745102/03/08,LYS,2490,2490,NTE,2565,2565,0,30,0,0,0,0
CRJ700#22,CRJ700,491902/03/08,NTE,2605,2605,NCE,2695,2695,0,30,0,0,0,0
CRJ700#158,CRJ700,489101/03/08,MRS,340,340,RNS,430,430,0,30,0,0,0,0
CRJ700#158,CRJ700,489001/03/08,RNS,460,520,MRS,545,605,0,30,60,0,0,0
CRJ700#158,CRJ700,534201/03/08,MRS,930,930,NTE,1015,1015,0,30,0,0,0,0
CRJ700#158,CRJ700,496701/03/08,NTE,1160,1160,CFE,1220,1220,0,30,0,0,0,0
CRJ700#158,CRJ700,498102/03/08,CFE,1775,1775,LYS,1815,1815,0,30,0,0,0,0
CRJ700#158,CRJ700,538102/03/08,LYS,1900,1900,MPL,1965,1965,0,30,0,0,0,0
CRJ700#158,CRJ700,523902/03/08,MPL,2130,2130,RNS,2210,2210,0,30,0,0,0,0
CRJ700#158,CRJ700,532202/03/08,RNS,2320,2320,TLS,2385,2385,0,30,0,0,0,0
CRJ700#158,CRJ700,532302/03/08,TLS,2415,2415,RNS,2485,2485,0,30,0,0,0,0
CRJ700#158,CRJ700,536602/03/08,RNS,2515,2515,SXB,2595,2595,0,30,0,0,0,0
CRJ700#158,CRJ700,537002/03/08,SXB,2650,2650,LYS,2705,2705,0,30,0,0,0,0
CRJ700#135,CRJ700,501801/03/08,LYS,360,360,BIQ,435,435,0,30,0,0,0,0
CRJ700#135,CRJ700,269101/03/08,BIQ,465,465,CFE,530,530,0,30,0,0,0,0
CRJ700#135,CRJ700,497701/03/08,CFE,1060,1060,SXB,1125,1125,0,30,0,0,0,0
CRJ700#135,CRJ700,535201/03/08,SXB,1170,1170,NTE,1255,1255,0,30,0,0,0,0
CRJ700#135,CRJ700,730102/03/08,NTE,1775,1775,CDG,1840,1840,0,30,0,0,0,0
CRJ700#135,CRJ700,723402/03/08,CDG,1875,1875,CFE,1935,1935,0,30,0,0,0,0
CRJ700#135,CRJ700,275502/03/08,CFE,2000,2000,MLH,2065,2065,0,30,0,0,0,0
CRJ700#135,CRJ700,275602/03/08,MLH,2380,2380,CFE,2450,2450,0,30,0,0,0,0
CRJ700#135,CRJ700,276902/03/08,CFE,2495,2495,LIL,2580,2580,0,30,0,0,0,0
CRJ700#135,CRJ700,276602/03/08,LIL,2610,2610,CFE,2695,2695,0,30,0,0,0,0
CRJ700#134,CRJ700,536701/03/08,LYS,350,350,SXB,405,405,0,30,0,0,0,0
CRJ700#134,CRJ700,497001/03/08,SXB,445,445,CFE,510,510,0,30,0,0,0,0
CRJ700#134,CRJ700,273301/03/08,CFE,540,540,NCE,610,610,0,30,0,0,0,0
CRJ700#134,CRJ700,273401/03/08,NCE,645,645,CFE,720,720,0,30,0,0,0,0
CRJ700#134,CRJ700,273701/03/08,CFE,810,810,NCE,880,880,0,30,0,0,0,0
CRJ700#134,CRJ700,464301/03/08,NCE,925,925,TLS,1010,1010,0,30,0,0,0,0
CRJ700#134,CRJ700,464401/03/08,TLS,1045,1045,NCE,1125,1125,0,30,0,0,0,0
CRJ700#134,CRJ700,428401/03/08,NCE,1195,1195,AJA,1250,1250,0,30,0,0,0,0
CRJ700#134,CRJ700,428102/03/08,AJA,1825,1825,NCE,1880,1880,0,30,0,0,0,0
CRJ700#134,CRJ700,431602/03/08,NCE,1910,1910,BIA,1965,1965,0,30,0,0,0,0
CRJ700#134,CRJ700,431702/03/08,BIA,2040,2040,NCE,2095,2095,0,30,0,0,0,0
