867 A 162.5 88 cancelled 
868 R 162.5 21 cancelled 
869 A 200.0 87 cancelled 
870 A 250.0 23 cancelled 
871 R 200.0 23 cancelled 
872 R 250.0 4 cancelled 
873 A 275.0 4 cancelled 
874 A 275.0 4 cancelled 
875 A 512.5 17 cancelled 
876 A 175.0 75 cancelled 
877 A 400.0 18 cancelled 
878 R 175.0 41 cancelled 
879 R 400.0 8 cancelled 
880 A 275.0 11 cancelled 
881 A 275.0 11 cancelled 
882 A 200.0 88 cancelled 
883 A 275.0 19 cancelled 
884 R 200.0 28 cancelled 
885 R 287.5 4 cancelled 
886 A 275.0 4 cancelled 
887 A 275.0 4 cancelled 
888 A 175.0 74 cancelled 
889 A 225.0 32 cancelled 
890 R 175.0 22 cancelled 
891 R 225.0 11 cancelled 
892 A 200.0 93 cancelled 
893 A 287.5 18 cancelled 
894 R 200.0 24 cancelled 
895 R 350.0 6 cancelled 
896 A 175.0 76 cancelled 
897 R 175.0 39 cancelled 
898 A 200.0 67 cancelled 
899 A 250.0 17 cancelled 
900 R 200.0 51 cancelled 
901 R 250.0 9 cancelled 
902 A 175.0 89 cancelled 
903 R 175.0 33 cancelled 
904 A 175.0 70 cancelled 
905 A 250.0 34 cancelled 
906 R 175.0 22 cancelled 
907 R 250.0 13 cancelled 
908 A 275.0 2 cancelled 
909 A 275.0 2 cancelled 
910 A 200.0 84 cancelled 
911 A 287.5 18 cancelled 
912 R 200.0 32 cancelled 
913 R 287.5 8 cancelled 
914 A 275.0 2 cancelled 
915 A 275.0 2 cancelled 
916 A 512.5 17 cancelled 
917 A 175.0 80 cancelled 
918 A 225.0 17 cancelled 
919 R 175.0 25 cancelled 
920 R 225.0 6 cancelled 
921 A 275.0 6 cancelled 
922 A 275.0 6 cancelled 
923 A 200.0 90 cancelled 
924 A 275.0 18 cancelled 
925 R 200.0 27 cancelled 
926 R 275.0 7 cancelled 
927 A 275.0 1 cancelled 
928 A 275.0 1 cancelled 
929 A 175.0 86 cancelled 
930 A 225.0 18 cancelled 
931 R 175.0 30 cancelled 
932 R 225.0 7 cancelled 
933 A 200.0 77 cancelled 
934 A 337.5 9 cancelled 
935 R 200.0 36 cancelled 
936 R 287.5 8 cancelled 
937 A 175.0 81 cancelled 
938 R 175.0 36 cancelled 
939 A 175.0 88 cancelled 
940 A 400.0 18 cancelled 
941 R 175.0 29 cancelled 
942 R 400.0 4 cancelled 
943 A 275.0 5 cancelled 
944 A 275.0 5 cancelled 
945 A 200.0 90 cancelled 
946 A 337.5 9 cancelled 
947 R 200.0 30 cancelled 
948 R 337.5 4 cancelled 
949 A 275.0 4 cancelled 
950 A 275.0 4 cancelled 
951 A 175.0 97 cancelled 
952 R 175.0 27 cancelled 
953 A 275.0 9 cancelled 
954 A 275.0 9 cancelled 
955 A 200.0 81 cancelled 
956 A 287.5 18 cancelled 
957 R 200.0 35 cancelled 
958 R 287.5 4 cancelled 
959 A 175.0 81 cancelled 
960 A 225.0 18 cancelled 
961 R 175.0 35 cancelled 
962 R 225.0 8 cancelled 
963 A 200.0 83 cancelled 
964 A 250.0 15 cancelled 
965 R 200.0 16 cancelled 
966 R 337.5 3 cancelled 
967 A 175.0 116 cancelled 
968 R 175.0 20 cancelled 
969 A 200.0 67 cancelled 
970 A 262.5 40 cancelled 
971 R 200.0 19 cancelled 
972 R 337.5 7 cancelled 
973 A 275.0 6 cancelled 
974 A 275.0 6 cancelled 
975 A 450.0 17 cancelled 
976 A 175.0 80 cancelled 
977 A 225.0 18 cancelled 
978 R 175.0 36 cancelled 
979 R 225.0 8 cancelled 
980 A 275.0 10 cancelled 
981 A 275.0 10 cancelled 
982 A 200.0 75 cancelled 
983 A 262.5 18 cancelled 
984 R 200.0 42 cancelled 
985 R 262.5 8 cancelled 
986 A 275.0 9 cancelled 
987 A 275.0 9 cancelled 
988 A 175.0 77 cancelled 
989 A 225.0 18 cancelled 
990 R 175.0 35 cancelled 
991 R 225.0 8 cancelled 
992 A 200.0 65 cancelled 
993 A 287.5 22 cancelled 
994 R 200.0 33 cancelled 
995 R 287.5 10 cancelled 
996 A 175.0 89 cancelled 
997 R 175.0 31 cancelled 
998 A 200.0 110 cancelled 
999 R 200.0 37 cancelled 
1000 A 200.0 79 2970 07/01/06 E 
1001 A 287.5 9 cancelled 
1002 R 200.0 42 2970 07/01/06 E 
1003 R 262.5 9 cancelled 
1004 A 275.0 4 cancelled 
1005 A 275.0 4 cancelled 
1006 A 475.0 17 cancelled 
1007 A 162.5 41 cancelled 
1008 A 212.5 10 cancelled 
1009 R 162.5 19 cancelled 
1010 R 212.5 4 cancelled 
1011 A 225.0 1 cancelled 
1012 A 225.0 1 cancelled 
1013 A 162.5 89 cancelled 
1014 A 237.5 18 cancelled 
1015 R 162.5 27 cancelled 
1016 R 237.5 7 cancelled 
1017 A 162.5 71 4271 07/01/06 E 
1018 A 262.5 16 cancelled 
1019 R 162.5 27 4271 07/01/06 E 
1020 R 262.5 6 cancelled 
1021 A 162.5 62 cancelled 
1022 A 237.5 8 cancelled 
1023 R 162.5 34 cancelled 
1024 R 237.5 7 cancelled 
1025 A 200.0 125 2967 07/01/06 E 
1026 R 200.0 15 2967 07/01/06 E 
1027 A 200.0 71 cancelled 
1028 A 275.0 9 cancelled 
1029 R 200.0 51 cancelled 
1030 R 275.0 5 cancelled 
1031 A 287.5 9 cancelled 
1032 A 287.5 9 cancelled 
1033 A 525.0 17 cancelled 
1034 A 187.5 97 cancelled 
1035 R 187.5 27 cancelled 
1036 A 287.5 3 cancelled 
1037 A 287.5 3 cancelled 
1038 A 225.0 96 cancelled 
1039 A 300.0 18 cancelled 
1040 R 225.0 21 cancelled 
1041 R 300.0 3 cancelled 
1042 A 212.5 88 cancelled 
1043 R 212.5 36 cancelled 
1044 A 200.0 98 cancelled 
1045 A 300.0 9 cancelled 
1046 R 200.0 20 cancelled 
1047 R 300.0 6 cancelled 
1048 A 187.5 90 cancelled 
1049 R 187.5 20 cancelled 
1050 A 200.0 144 cancelled 
1051 R 200.0 11 cancelled 
1052 A 150.0 84 cancelled 
1053 A 225.0 18 cancelled 
1054 R 150.0 32 cancelled 
1055 R 225.0 8 cancelled 
1056 A 387.5 17 cancelled 
1057 A 150.0 89 cancelled 
1058 A 200.0 18 cancelled 
1059 R 150.0 28 cancelled 
1060 R 200.0 7 cancelled 
1061 A 150.0 79 cancelled 
1062 A 225.0 11 cancelled 
1063 R 150.0 35 cancelled 
1064 R 225.0 6 cancelled 
1065 A 212.5 125 cancelled 
1066 R 212.5 29 cancelled 
1067 A 212.5 85 cancelled 
1068 A 262.5 18 cancelled 
1069 R 212.5 31 cancelled 
1070 R 262.5 7 cancelled 
1071 A 150.0 65 cancelled 
1072 R 150.0 12 cancelled 
1073 A 150.0 88 cancelled 
1074 A 200.0 9 cancelled 
1075 R 150.0 32 cancelled 
1076 R 401.0 4 cancelled 
1077 R 225.0 8 cancelled 
1078 A 400.0 17 cancelled 
1079 A 175.0 64 cancelled 
1080 A 250.0 8 cancelled 
1081 R 175.0 31 cancelled 
1082 R 237.5 7 cancelled 
1083 A 250.0 4 cancelled 
1084 A 250.0 8 cancelled 
1085 A 175.0 86 cancelled 
1086 A 237.5 18 cancelled 
1087 R 175.0 31 cancelled 
1088 R 513.8 3 cancelled 
1089 R 262.5 4 cancelled 
1090 A 175.0 75 cancelled 
1091 A 237.5 11 cancelled 
1092 R 175.0 36 cancelled 
1093 R 287.5 10 cancelled 
1094 A 175.0 74 cancelled 
1095 A 225.0 15 cancelled 
1096 R 175.0 20 cancelled 
1097 R 225.0 5 cancelled 
1098 A 150.0 97 cancelled 
1099 R 150.0 24 cancelled 
1100 A 175.0 70 cancelled 
1101 A 275.0 11 cancelled 
1102 R 175.0 44 cancelled 
1103 R 275.0 6 cancelled 
1104 A 225.0 13 cancelled 
1105 A 225.0 13 cancelled 
1106 A 462.5 15 cancelled 
1107 A 150.0 103 cancelled 
1108 R 150.0 20 cancelled 
1109 A 175.0 96 cancelled 
1110 A 250.0 18 cancelled 
1111 R 175.0 21 cancelled 
1112 R 250.0 3 cancelled 
1113 A 150.0 85 cancelled 
1114 R 150.0 24 cancelled 
1115 A 175.0 75 cancelled 
1116 A 250.0 20 cancelled 
1117 R 175.0 38 cancelled 
1118 R 250.0 5 cancelled 
1119 A 150.0 109 cancelled 
1120 R 150.0 20 cancelled 
1121 A 212.5 86 cancelled 
1122 A 325.0 18 cancelled 
1123 R 212.5 26 cancelled 
1124 R 325.0 6 cancelled 
1125 A 200.0 82 cancelled 
1126 A 275.0 16 cancelled 
1127 R 200.0 22 cancelled 
1128 R 275.0 6 cancelled 
1129 A 212.5 57 cancelled 
1130 A 275.0 8 cancelled 
1131 R 212.5 62 cancelled 
1132 R 275.0 5 cancelled 
1133 A 212.5 128 cancelled 
1134 R 212.5 12 cancelled 
1135 A 225.0 114 cancelled 
1136 R 225.0 34 cancelled 
1137 A 200.0 90 cancelled 
1138 A 275.0 18 cancelled 
1139 R 200.0 27 cancelled 
1140 R 275.0 7 cancelled 
1141 A 287.5 4 cancelled 
1142 A 187.5 63 cancelled 
1143 A 337.5 15 cancelled 
1144 R 187.5 30 cancelled 
1145 R 300.0 3 cancelled 
1146 A 287.5 3 cancelled 
1147 A 287.5 3 cancelled 
1148 A 200.0 71 cancelled 
1149 A 275.0 9 cancelled 
1150 R 200.0 51 cancelled 
1151 R 275.0 10 cancelled 
1152 A 287.5 10 cancelled 
1153 A 287.5 10 cancelled 
1154 A 187.5 91 cancelled 
1155 A 300.0 9 cancelled 
1156 R 187.5 23 cancelled 
1157 R 300.0 3 cancelled 
1158 A 200.0 93 cancelled 
1159 A 287.5 9 cancelled 
1160 R 200.0 27 cancelled 
1161 R 287.5 4 cancelled 
1162 A 187.5 70 cancelled 
1163 R 187.5 46 cancelled 
1164 A 175.0 84 cancelled 
1165 A 250.0 9 cancelled 
1166 R 175.0 31 cancelled 
1167 R 250.0 4 cancelled 
1168 A 162.5 82 cancelled 
1169 A 237.5 16 cancelled 
1170 R 162.5 18 cancelled 
1171 R 237.5 5 cancelled 
1172 A 237.5 6 cancelled 
1173 A 237.5 6 cancelled 
1174 A 175.0 47 cancelled 
1175 A 237.5 11 cancelled 
1176 R 175.0 25 cancelled 
1177 R 250.0 3 cancelled 
1178 A 162.5 73 cancelled 
1179 R 162.5 28 cancelled 
1180 R 237.5 4 cancelled 
1181 A 175.0 60 cancelled 
1182 A 225.0 11 cancelled 
1183 R 175.0 22 cancelled 
1184 R 262.5 9 cancelled 
1185 A 162.5 122 cancelled 
1186 R 162.5 26 cancelled 
1187 A 150.0 88 cancelled 
1188 A 250.0 18 cancelled 
1189 R 150.0 28 cancelled 
1190 R 250.0 7 cancelled 
1191 A 200.0 3 cancelled 
1192 A 200.0 3 cancelled 
1193 A 175.0 84 cancelled 
1194 A 237.5 18 cancelled 
1195 R 175.0 32 cancelled 
1196 R 287.5 8 cancelled 
1197 A 250.0 6 cancelled 
1198 A 237.5 6 cancelled 
1199 A 175.0 85 cancelled 
1200 R 175.0 39 cancelled 
1201 A 175.0 91 cancelled 
1202 A 250.0 18 cancelled 
1203 R 175.0 26 cancelled 
1204 R 250.0 6 cancelled 
1205 A 175.0 126 cancelled 
1206 R 175.0 23 cancelled 
1207 A 175.0 74 cancelled 
1208 A 287.5 18 cancelled 
1209 R 175.0 42 cancelled 
1210 R 287.5 9 cancelled 
1211 A 212.5 108 cancelled 
1212 R 212.5 15 cancelled 
1213 A 187.5 80 cancelled 
1214 A 262.5 9 cancelled 
1215 R 187.5 35 cancelled 
1216 R 262.5 4 cancelled 
1217 A 437.5 16 cancelled 
1218 A 187.5 83 cancelled 
1219 A 250.0 9 cancelled 
1220 R 187.5 32 cancelled 
1221 R 187.5 8 cancelled 
1222 A 187.5 66 cancelled 
1223 A 262.5 11 cancelled 
1224 R 187.5 42 cancelled 
1225 R 262.5 6 cancelled 
1226 A 162.5 77 cancelled 
1227 A 287.5 24 cancelled 
1228 R 162.5 25 cancelled 
1229 R 262.5 9 cancelled 
1230 A 150.0 15 cancelled 
1231 A 200.0 3 cancelled 
1232 R 150.0 5 cancelled 
1233 R 212.5 1 cancelled 
1234 A 187.5 108 cancelled 
1235 R 187.5 18 cancelled 
1236 A 225.0 78 cancelled 
1237 A 325.0 18 cancelled 
1238 R 225.0 33 cancelled 
1239 R 325.0 7 cancelled 
1240 A 337.5 1 cancelled 
1241 A 212.5 88 cancelled 
1242 A 362.5 18 cancelled 
1243 R 212.5 24 cancelled 
1244 R 362.5 6 cancelled 
1245 A 225.0 79 cancelled 
1246 A 300.0 9 cancelled 
1247 R 225.0 37 cancelled 
1248 R 300.0 8 cancelled 
1249 A 212.5 79 cancelled 
1250 R 212.5 41 cancelled 
1251 A 200.0 71 cancelled 
1252 A 250.0 7 cancelled 
1253 R 200.0 20 cancelled 
1254 R 287.5 5 cancelled 
1255 A 187.5 74 cancelled 
1256 R 187.5 46 cancelled 
1257 A 237.5 81 cancelled 
1258 A 300.0 9 cancelled 
1259 R 237.5 35 cancelled 
1260 R 312.5 4 cancelled 
1261 A 225.0 9 cancelled 
1262 A 375.0 9 cancelled 
1263 A 212.5 74 cancelled 
1264 A 312.5 18 cancelled 
1265 R 212.5 37 cancelled 
1266 R 312.5 8 cancelled 
1267 A 225.0 79 cancelled 
1268 A 337.5 18 cancelled 
1269 R 225.0 32 cancelled 
1270 R 337.5 7 cancelled 
1271 A 337.5 4 cancelled 
1272 A 87.5 78 cancelled 
1273 R 87.5 35 cancelled 
1274 A 237.5 73 cancelled 
1275 A 350.0 9 cancelled 
1276 R 237.5 43 cancelled 
1277 R 350.0 9 cancelled 
1278 A 237.5 98 cancelled 
1279 R 237.5 53 cancelled 
1280 A 200.0 83 cancelled 
1281 A 275.0 10 cancelled 
1282 R 200.0 37 cancelled 
1283 R 275.0 8 cancelled 
1284 A 287.5 1 cancelled 
1285 A 287.5 1 cancelled 
1286 A 525.0 17 cancelled 
1287 A 187.5 87 cancelled 
1288 A 337.5 19 cancelled 
1289 R 187.5 28 cancelled 
1290 R 337.5 7 cancelled 
1291 A 287.5 6 cancelled 
1292 A 287.5 6 cancelled 
1293 A 200.0 86 cancelled 
1294 A 275.0 18 cancelled 
1295 R 200.0 30 cancelled 
1296 R 275.0 4 cancelled 
1297 A 187.5 106 cancelled 
1298 R 187.5 20 cancelled 
1299 A 237.5 76 cancelled 
1300 A 312.5 18 cancelled 
1301 R 237.5 35 cancelled 
1302 R 312.5 8 cancelled 
1303 A 375.0 3 cancelled 
1304 A 375.0 3 cancelled 
1305 A 237.5 87 cancelled 
1306 A 350.0 18 cancelled 
1307 R 237.5 25 cancelled 
1308 R 350.0 6 cancelled 
1309 A 237.5 76 cancelled 
1310 A 350.0 18 cancelled 
1311 R 237.5 35 cancelled 
1312 R 350.0 8 cancelled 
1313 A 237.5 81 cancelled 
1314 A 287.5 8 cancelled 
1315 R 237.5 26 cancelled 
1316 R 275.0 7 cancelled 
1317 A 212.5 68 cancelled 
1318 A 300.0 26 cancelled 
1319 R 212.5 17 cancelled 
1320 R 300.0 8 cancelled 
1321 A 187.5 108 cancelled 
1322 R 187.5 17 cancelled 
1323 A 150.0 103 cancelled 
1324 A 237.5 22 cancelled 
1325 R 150.0 36 cancelled 
1326 R 225.0 5 cancelled 
1327 A 162.5 88 cancelled 
1328 A 287.5 20 cancelled 
1329 R 162.5 41 cancelled 
1330 R 262.5 9 cancelled 
1331 A 225.0 105 cancelled 
1332 A 337.5 11 cancelled 
1333 R 225.0 39 cancelled 
1334 R 300.0 9 cancelled 
1335 A 337.5 3 cancelled 
1336 A 212.5 117 cancelled 
1337 A 437.5 22 cancelled 
1338 R 212.5 24 cancelled 
1339 R 262.5 3 cancelled 
1340 A 225.0 94 cancelled 
1341 A 362.5 11 cancelled 
1342 R 225.0 46 cancelled 
1343 R 325.0 10 cancelled 
1344 A 212.5 148 cancelled 
1345 R 212.5 36 cancelled 
1346 A 225.0 134 cancelled 
1347 R 225.0 37 cancelled 
1348 A 162.5 91 4264 07/01/06 E 
1349 A 212.5 22 cancelled 
1350 R 162.5 48 4264 07/01/06 E 
1351 R 250.0 10 cancelled 
1352 A 225.0 4 4264 07/01/06 E 4271 07/01/06 E 
1353 A 225.0 4 cancelled 
1354 A 400.0 20 cancelled 
1355 A 162.5 88 4265 07/01/06 E 
1356 R 162.5 63 4265 07/01/06 E 
1357 R 212.5 7 cancelled 
1358 A 225.0 10 cancelled 
1359 A 225.0 10 4265 07/01/06 E 4274 07/01/06 E 
1360 A 162.5 82 cancelled 
1361 A 237.5 23 cancelled 
1362 R 162.5 31 cancelled 
1363 R 212.5 19 cancelled 
1364 A 162.5 116 cancelled 
1365 A 225.0 22 cancelled 
1366 R 162.5 24 cancelled 
1367 R 225.0 7 cancelled 
1368 A 162.5 94 cancelled 
1369 A 237.5 17 cancelled 
1370 R 162.5 33 cancelled 
1371 R 275.0 14 cancelled 
1372 A 162.5 91 cancelled 
1373 A 225.0 11 cancelled 
1374 R 162.5 51 cancelled 
1375 R 250.0 11 cancelled 
1376 A 162.5 97 4274 07/01/06 E 
1377 A 212.5 11 cancelled 
1378 R 162.5 39 4274 07/01/06 E 
1379 R 250.0 9 cancelled 
1380 A 162.5 131 cancelled 
1381 R 162.5 36 cancelled 
1382 A 200.0 111 cancelled 
1383 A 375.0 22 cancelled 
1384 R 200.0 29 cancelled 
1385 R 375.0 4 cancelled 
1386 A 212.5 91 cancelled 
1387 A 287.5 11 cancelled 
1388 R 212.5 54 cancelled 
1389 R 287.5 6 cancelled 
1390 A 200.0 53 cancelled 
1391 A 275.0 17 cancelled 
1392 R 200.0 66 cancelled 
1393 R 287.5 29 cancelled 
1394 A 212.5 102 cancelled 
1395 A 275.0 22 cancelled 
1396 R 212.5 37 cancelled 
1397 R 275.0 9 cancelled 
1398 A 200.0 131 cancelled 
1399 R 200.0 45 cancelled 
1400 A 237.5 107 cancelled 
1401 A 425.0 22 cancelled 
1402 R 237.5 33 cancelled 
1403 R 425.0 8 cancelled 
1404 A 375.0 5 cancelled 
1405 A 375.0 5 cancelled 
1406 A 237.5 101 cancelled 
1407 A 312.5 17 cancelled 
1408 R 237.5 15 cancelled 
1409 R 350.0 4 cancelled 
1410 A 375.0 4 cancelled 
1411 A 237.5 93 cancelled 
1412 R 237.5 57 cancelled 
1413 A 237.5 109 cancelled 
1414 A 350.0 21 cancelled 
1415 R 237.5 27 cancelled 
1416 R 337.5 7 cancelled 
1417 A 237.5 66 cancelled 
1418 R 237.5 27 cancelled 
1419 A 212.5 129 cancelled 
1420 R 212.5 17 cancelled 
1421 A 200.0 98 cancelled 
1422 A 250.0 22 cancelled 
1423 R 200.0 41 cancelled 
1424 R 275.0 5 cancelled 
1425 A 187.5 119 cancelled 
1426 R 187.5 36 cancelled 
1427 A 200.0 75 cancelled 
1428 A 287.5 42 cancelled 
1429 R 200.0 32 cancelled 
1430 R 262.5 18 cancelled 
1431 A 187.5 147 cancelled 
1432 R 187.5 37 cancelled 
1433 A 200.0 116 4414 07/01/06 E 
1434 A 287.5 11 cancelled 
1435 R 200.0 28 4414 07/01/06 E 
1436 R 250.0 4 cancelled 
1437 A 162.5 157 4407 07/01/06 E 
1438 R 162.5 28 4407 07/01/06 E 
1439 A 175.0 48 cancelled 
1440 A 237.5 10 cancelled 
1441 R 175.0 15 cancelled 
1442 R 312.5 2 cancelled 
1443 A 162.5 65 cancelled 
1444 R 162.5 19 cancelled 
1445 A 237.5 36 cancelled 
1446 A 350.0 18 cancelled 
1447 R 237.5 15 cancelled 
1448 R 350.0 8 cancelled 
1449 A 287.5 35 cancelled 
1450 A 375.0 7 cancelled 
1451 R 287.5 9 cancelled 
1452 R 375.0 2 cancelled 
1453 A 275.0 13 cancelled 
1454 A 387.5 3 cancelled 
1455 R 275.0 6 cancelled 
1456 R 387.5 1 cancelled 
1457 A 250.0 1 cancelled 
1458 A 175.0 47 cancelled 
1459 A 225.0 5 cancelled 
1460 R 175.0 19 cancelled 
1461 R 250.0 2 cancelled 
1462 A 162.5 53 cancelled 
1463 R 162.5 13 cancelled 
1464 A 162.5 40 cancelled 
1465 A 225.0 10 cancelled 
1466 R 162.5 24 cancelled 
1467 R 300.0 3 cancelled 
1468 A 162.5 76 cancelled 
1469 R 162.5 9 cancelled 
1470 A 162.5 27 cancelled 
1471 A 225.0 16 cancelled 
1472 R 162.5 10 cancelled 
1473 R 237.5 3 cancelled 
1474 A 162.5 68 cancelled 
1475 R 162.5 16 cancelled 
1476 A 162.5 59 cancelled 
1477 A 225.0 10 cancelled 
1478 R 162.5 10 cancelled 
1479 R 225.0 3 cancelled 
1480 A 150.0 55 cancelled 
1481 R 150.0 20 cancelled 
1482 A 187.5 49 cancelled 
1483 A 300.0 11 cancelled 
1484 R 187.5 18 cancelled 
1485 R 262.5 4 cancelled 
1486 A 187.5 79 cancelled 
1487 R 187.5 11 cancelled 
1488 A 175.0 50 cancelled 
1489 A 225.0 11 cancelled 
1490 R 175.0 17 cancelled 
1491 R 250.0 2 cancelled 
1492 A 450.0 10 cancelled 
1493 A 162.5 71 cancelled 
1494 R 162.5 19 cancelled 
1495 A 175.0 40 cancelled 
1496 A 237.5 11 cancelled 
1497 R 175.0 15 cancelled 
1498 R 225.0 9 cancelled 
1499 A 162.5 53 cancelled 
1500 R 162.5 40 cancelled 
1501 A 212.5 67 cancelled 
1502 R 212.5 23 cancelled 
1503 A 225.0 54 cancelled 
1504 A 275.0 11 cancelled 
1505 R 225.0 14 cancelled 
1506 R 275.0 4 cancelled 
1507 A 175.0 55 cancelled 
1508 A 287.5 6 cancelled 
1509 R 175.0 15 cancelled 
1510 R 287.5 2 cancelled 
1511 A 175.0 59 cancelled 
1512 R 175.0 16 cancelled 
1513 A 175.0 45 cancelled 
1514 A 275.0 11 cancelled 
1515 R 175.0 22 cancelled 
1516 R 250.0 3 cancelled 
1517 A 162.5 34 cancelled 
1518 R 162.5 25 cancelled 
1519 A 200.0 21 2978 07/01/06 E 
1520 A 262.5 9 cancelled 
1521 R 200.0 7 2978 07/01/06 E 
1522 R 250.0 3 cancelled 
1523 A 275.0 1 cancelled 
1524 A 187.5 32 4345 07/01/06 E 
1525 R 187.5 13 4345 07/01/06 E 
1526 A 287.5 1 cancelled 
1527 A 287.5 1 4345 07/01/06 E 4354 07/01/06 E 
1528 A 200.0 23 4348 07/01/06 E 
1529 A 312.5 3 cancelled 
1530 R 200.0 11 4348 07/01/06 E 
1531 R 262.5 3 cancelled 
1532 A 187.5 25 4351 07/01/06 E 
1533 R 187.5 12 4351 07/01/06 E 
1534 A 200.0 30 4354 07/01/06 E 
1535 R 200.0 14 4354 07/01/06 E 
1536 A 187.5 21 4342 07/01/06 E 
1537 R 187.5 4 4342 07/01/06 E 
1538 A 187.5 23 cancelled 
1539 A 262.5 3 cancelled 
1540 R 187.5 12 cancelled 
1541 R 497.0 1 cancelled 
1542 R 275.0 2 cancelled 
1543 A 187.5 25 cancelled 
1544 A 350.0 5 cancelled 
1545 R 187.5 9 cancelled 
1546 R 350.0 2 cancelled 
1547 A 262.5 22 cancelled 
1548 A 375.0 5 cancelled 
1549 R 262.5 7 cancelled 
1550 R 375.0 2 cancelled 
1551 A 212.5 11 cancelled 
1552 A 287.5 3 cancelled 
1553 R 212.5 6 cancelled 
1554 R 287.5 1 cancelled 
1555 A 187.5 10 cancelled 
1556 A 300.0 3 cancelled 
1557 R 187.5 3 cancelled 
1558 R 300.0 1 cancelled 
1559 A 137.5 5 cancelled 
1560 R 137.5 1 cancelled 
1561 A 162.5 25 cancelled 
1562 A 262.5 6 cancelled 
1563 R 162.5 7 cancelled 
1564 R 262.5 2 cancelled 
1565 A 175.0 1 cancelled 
1566 R 175.0 1 cancelled 
1567 A 187.5 24 cancelled 
1568 A 287.5 7 cancelled 
1569 R 187.5 8 cancelled 
1570 R 287.5 2 cancelled 
1571 A 200.0 3 cancelled 
1572 A 262.5 1 cancelled 
1573 R 200.0 1 cancelled 
1574 A 162.5 23 cancelled 
1575 A 250.0 5 cancelled 
1576 R 162.5 10 cancelled 
1577 R 225.0 2 cancelled 
1578 A 150.0 40 cancelled 
1579 R 150.0 5 cancelled 
1580 A 275.0 22 cancelled 
1581 A 462.5 5 cancelled 
1582 R 275.0 12 cancelled 
1583 R 462.5 2 cancelled 
1584 A 275.0 27 cancelled 
1585 A 350.0 5 cancelled 
1586 R 275.0 7 cancelled 
1587 R 350.0 2 cancelled 
1588 A 275.0 1 cancelled 
1589 A 225.0 17 cancelled 
1590 A 287.5 10 cancelled 
1591 R 225.0 9 cancelled 
1592 R 287.5 5 cancelled 
1593 A 237.5 19 cancelled 
1594 A 412.5 4 cancelled 
1595 R 237.5 5 cancelled 
1596 R 412.5 1 cancelled 
1597 A 275.0 34 cancelled 
1598 R 275.0 7 cancelled 
1599 A 337.5 33 cancelled 
1600 A 512.5 6 cancelled 
1601 R 337.5 11 cancelled 
1602 R 512.5 3 cancelled 
1603 A 525.0 2 cancelled 
1604 A 525.0 2 cancelled 
1605 A 287.5 33 cancelled 
1606 A 387.5 7 cancelled 
1607 R 287.5 11 cancelled 
1608 R 387.5 3 cancelled 
1609 A 325.0 1 cancelled 
1610 A 287.5 35 cancelled 
1611 A 387.5 4 cancelled 
1612 R 287.5 14 cancelled 
1613 R 387.5 3 cancelled 
1614 A 325.0 6 5127 07/01/06 E 
1615 R 325.0 3 5127 07/01/06 E 
1616 A 287.5 49 cancelled 
1617 R 287.5 14 cancelled 
1618 A 150.0 36 2583 07/01/06 E 
1619 A 262.5 8 cancelled 
1620 R 150.0 12 2583 07/01/06 E 
1621 R 262.5 3 cancelled 
1622 A 187.5 2 2583 07/01/06 E 2586 07/01/06 E 
1623 A 212.5 2 cancelled 
1624 A 212.5 34 4543 07/01/06 E 
1625 R 212.5 19 4543 07/01/06 E 
1626 A 225.0 34 4546 07/01/06 E 
1627 A 362.5 8 cancelled 
1628 R 225.0 14 4546 07/01/06 E 
1629 R 362.5 3 cancelled 
1630 A 137.5 41 2586 07/01/06 E 
1631 R 137.5 23 2586 07/01/06 E 
1632 A 212.5 43 4764 07/01/06 E 
1633 A 287.5 7 cancelled 
1634 R 212.5 7 4764 07/01/06 E 
1635 R 287.5 2 cancelled 
1636 A 187.5 32 4765 07/01/06 E 
1637 A 300.0 8 cancelled 
1638 R 187.5 16 4765 07/01/06 E 
1639 R 300.0 4 cancelled 
1640 A 212.5 37 3076 07/01/06 E 
1641 A 287.5 4 cancelled 
1642 R 212.5 13 3076 07/01/06 E 
1643 R 300.0 3 cancelled 
1644 A 212.5 39 3063 07/01/06 E 
1645 R 212.5 28 3063 07/01/06 E 
1646 A 262.5 18 cancelled 
1647 A 325.0 5 cancelled 
1648 R 262.5 5 cancelled 
1649 R 325.0 1 cancelled 
1650 A 262.5 24 cancelled 
1651 R 262.5 9 cancelled 
1652 A 262.5 22 cancelled 
1653 A 325.0 4 cancelled 
1654 R 262.5 3 cancelled 
1655 R 325.0 1 cancelled 
1656 A 50.0 31 cancelled 
1657 R 50.0 3 cancelled 
1658 A 120.0 1 cancelled 
1659 A 120.0 1 cancelled 
1660 A 200.0 18 cancelled 
1661 A 287.5 4 cancelled 
1662 R 200.0 7 cancelled 
1663 R 287.5 2 cancelled 
1664 A 600.0 3 cancelled 
1665 A 225.0 26 cancelled 
1666 R 225.0 4 cancelled 
1667 A 50.0 24 cancelled 
1668 R 50.0 9 cancelled 
1669 A 120.0 2 cancelled 
1670 A 120.0 2 cancelled 
1671 A 50.0 24 cancelled 
1672 R 50.0 6 cancelled 
1673 A 225.0 17 cancelled 
1674 A 287.5 4 cancelled 
1675 R 225.0 6 cancelled 
1676 R 287.5 1 cancelled 
1677 A 200.0 10 cancelled 
